product_id,product_name,description,category,subcategory,brand,price,cost,weight_kg,dimensions_cm,color,material,stock_quantity,is_active,created_date,last_updated,supplier_id,rating_avg,review_count
8342e73d-e0d0-40f2-afed-9ab9bad7a532,Devolved dedicated implementation Accessories,"Occur of sometimes rather suggest. Late above especially thought edge.
Parent surface choice culture marriage. Shake remain event Congress better control feeling.",Automotive,Accessories,Chandler LLC,585.93,372.3,39.57,83x13x26,Purple,Ceramic,903,TRUE,2024-08-24,2025-08-14,c72776d1-756a-4580-9adc-308ba7d1ae16,3.04,510
bee9ddff-a2ef-441d-93f0-40052221e487,User-centric demand-driven encoding Accessories,"Big fear debate what because design practice. World remember you assume keep.
Purpose plan ask yourself discover southern service end. Be grow employee yard during police media tonight.",Automotive,Accessories,"Hawkins, Berry and Parks",267.63,137.07,34.76,96x68x65,Green,Fabric,410,TRUE,2024-09-26,2025-08-17,26d8fdd3-000f-46ce-80e7-c247f64627f9,4.16,665
68ce2d39-7d11-44cf-82a8-b6bb80d32d76,Switchable secondary migration Laptops,"Sea hard fall painting blood few. Role full customer turn whom.
Increase realize support bank beyond. Five drop laugh.
Sell soldier story him back marriage employee.",Electronics,Laptops,"Ochoa, Larson and Chase",478.08,220.35,43.17,55x32x44,Purple,Glass,585,TRUE,2025-05-03,2025-08-08,7a2555fe-7bbe-4a20-9d83-982fe567bb84,4.37,260
2251051a-e14f-428b-b8cc-96b7ebea8552,Secured zero administration knowledge user Jeans,"International worry take evening never college crime pattern. Population threat necessary those.
Sea very his election who add. Parent century hair east. Laugh friend son employee.",Clothing,Jeans,Davis-Anderson,229.21,111.97,25.99,34x79x10,Orange,Fabric,636,TRUE,2025-08-16,2025-07-24,248f5335-4169-4ab5-b925-e921d2055271,2.8,442
a84f7423-4086-4186-8963-5ce15e05830e,Seamless heuristic infrastructure Educational,Quality argue meeting position civil sense. Couple wait chance people.,Toys & Games,Educational,Thompson-Crawford,162.86,80.63,19.18,27x61x34,Green,Leather,77,TRUE,2024-09-17,2025-08-12,9674df84-caf4-4328-b433-6c9459df8fde,1.33,862
910cab94-dc6b-4783-9419-0e3dd1ccb15b,Customizable intermediate hub Dresses,"Others four with painting understand southern. Program miss front sing campaign enough.
Site article off left character. Foot physical building oil red shoulder. Treatment be today relate enjoy.",Clothing,Dresses,Johnson-Johnson,279.08,119.87,3.66,9x74x30,Yellow,Metal,691,TRUE,2025-06-17,2025-08-07,f940cd21-fba0-4adf-9ca9-79669413df29,2.21,835
adcea07a-1632-42c3-8068-870d63c87a1b,Diverse value-added secured line Camping,"Yeah so cut edge left herself spend. Anyone laugh who thing now. Major baby population old house pretty short whom.
Surface age college son direction week impact guy. Evening Republican artist.",Sports & Outdoors,Camping,Smith PLC,711.53,497.64,49.92,96x99x74,Green,Plastic,788,TRUE,2025-05-13,2025-08-07,b77ce82c-7d16-4554-8b37-75fe71acb43a,4.29,801
47fa2a49-9284-4d02-a8b8-c1d15ada8538,Balanced asymmetric toolset Outdoor,"Kid total stock knowledge pay. Remain yourself focus drive.
Reason agreement party trip general. Finish up executive carry him. Decision want since surface newspaper.",Toys & Games,Outdoor,"Mathews, Baker and Perkins",166.15,104.23,0.69,88x70x24,Purple,Metal,232,TRUE,2024-11-05,2025-08-07,f8019cd7-2582-4521-b0ba-027b231d5a41,1.84,239
d45e1a67-4a55-4103-98d0-b328c223cffd,Sharable value-added open system Care,"Until budget magazine low this. Data responsibility prepare very remember.
Book rest charge wish personal most begin.
This professor notice. Attack up leave play minute. Product station name way.",Automotive,Care,Cole-Andrade,282.42,120.24,42.31,59x94x58,Blue,Glass,460,TRUE,2024-11-20,2025-08-07,678e2914-b96a-4004-9776-c65c747a1b3f,1.12,142
d1d515aa-95fa-49ab-8fe2-53a2e57aae7c,Optimized fault-tolerant flexibility Appliances,"Paper race give travel. Really model eat woman reduce class southern.
Maybe energy performance arm audience. Performance end act and poor pressure.",Home & Kitchen,Appliances,"Jackson, Mccarty and Cox",472.24,190.27,40.54,50x48x33,Purple,Glass,702,TRUE,2024-12-31,2025-08-06,337df23c-a688-494a-bd8b-07fe3e347268,4.05,707
607cf954-45d5-4d35-a2a5-fc4d855db5b1,User-centric contextually-based algorithm Water Sports,"Quite born play. Question few final support man center.
Arm bit road reality talk. Add country care bill prepare lead past. Care since security.",Sports & Outdoors,Water Sports,Moore and Sons,595.22,339.44,1.71,22x24x47,Purple,Glass,209,TRUE,2025-02-14,2025-07-23,0c40ee57-2d29-4d61-ae38-25266b87a492,1.25,395
5d50e0d8-e9b9-49c0-9ee3-ecd64170c13d,Stand-alone analyzing methodology Children,Show use seat debate age Congress. Billion hit join mouth particularly brother. Major individual better debate. Hair three girl computer performance.,Books,Children,Ali-Mcconnell,9.89,5.65,22.63,43x16x26,White,Leather,566,TRUE,2025-06-13,2025-08-14,f4698f3a-43f0-4a54-a63c-1133a6a739b0,4.31,617
e0c49018-7276-41da-a416-0a1014217253,Multi-channeled needs-based interface Parts,"Join on together follow market reveal focus. Imagine half story how out similar including.
At hear political fine case young. Include lead financial close energy whatever.",Automotive,Parts,Lopez and Sons,161.55,67.99,48.15,41x31x34,Green,Leather,536,TRUE,2025-03-24,2025-07-21,6f896864-ef91-4401-bede-5dcd541194bd,1.23,530
ea30e405-6c90-4914-a614-42d51870c0d5,Enhanced optimal service-desk Laptops,Record him would success today. During what benefit the memory enjoy.,Electronics,Laptops,"Greene, Morgan and Anderson",687.21,462.45,19.62,19x21x73,Purple,Glass,760,TRUE,2025-05-23,2025-08-12,ec471b3a-0b8b-4b7a-908c-56b2123887f4,4.82,886
da99f377-f467-42dc-a713-d6c083ee0291,Streamlined systematic Graphic Interface Non-Fiction,"Yard number analysis nature. Property senior leader she business expert parent.
Interest agent myself responsibility upon. Fire able pull.",Books,Non-Fiction,"Lopez, Burton and Avery",44.17,21.77,40.91,90x65x25,Green,Fabric,207,TRUE,2024-12-21,2025-08-03,a340d485-f7b9-4fac-9be0-b76d97133fdc,3.74,282
90acdc3d-d715-40a4-8f25-e84f746b1c3e,Re-contextualized 5thgeneration Local Area Network Fiction,Company forget relationship financial free thought. Answer day hard language letter able structure kind. Yet price ahead tax I traditional interest every.,Books,Fiction,Aguilar-Bradford,49.6,26.47,41.25,82x36x72,Yellow,Fabric,900,TRUE,2025-07-29,2025-07-27,9ed2f0ea-4308-4acf-a9c2-4e2f650c0fd6,2.85,40
25069681-fe5b-46e6-9672-cd429dfc29bd,Operative radical protocol Dresses,"Home pull through our itself again. Population market buy action Republican government baby.
Type several else. Remain himself body week light region over thing.",Clothing,Dresses,Wilson and Sons,199.2,134.59,17.4,96x43x55,Red,Glass,255,TRUE,2024-11-17,2025-08-12,a2345106-72cf-4d9b-9a1b-610817104277,3.47,442
459f02ab-5106-4163-a13f-625e52936c4a,Seamless fresh-thinking secured line Care,"Dark entire coach bank toward. Protect there seven.
Me sign indicate early member service pattern. Success right court.
Say store voice Congress. Figure mind probably.",Automotive,Care,Smith Ltd,730,332.17,28.47,55x94x10,Blue,Ceramic,161,TRUE,2024-10-30,2025-08-14,cf7254cd-1617-4726-b5d6-63b47dbc8fe2,3.51,298
16d810bd-11a5-4e40-b3a6-27866ffe413f,Implemented composite challenge Jeans,"Material religious much sit. System size draw man every.
Difference threat arrive. School list color religious police marriage.
Two minute discussion may set. Bank these task.",Clothing,Jeans,"Anderson, Avila and Sanchez",273.99,143.4,38.12,20x52x14,White,Fabric,784,TRUE,2025-05-27,2025-08-06,57a554fa-819c-4c5b-aff9-cfec1411d68d,2.64,168
256d943f-b4d1-4307-8b4e-69966198ca83,Balanced scalable attitude Camping,"Even under help try without. For operation star bar stay experience wait us.
Even treatment once same keep goal. Successful probably shake eye economy strong yard.",Sports & Outdoors,Camping,Yates Ltd,515.94,277.91,3.75,93x91x100,Orange,Glass,351,TRUE,2024-12-20,2025-07-28,79c95a53-9ba7-4b43-9595-8989739adef3,4.42,406
d63dbeda-1da9-4630-ad7a-60252ffbc853,Intuitive client-driven strategy Smartphones,Move something fear fish admit night director. Economic wonder little. Family baby voice better since reflect pay.,Electronics,Smartphones,Lopez Group,538.68,330.07,6.91,90x100x64,Orange,Glass,69,TRUE,2024-10-11,2025-07-29,8134d86e-b7f1-476b-a076-f323e9ad7763,3.63,730
07b61f85-53e0-4672-8a76-713027657f95,Focused logistical circuit Accessories,"Father attention low describe local wall.
Door doctor true page professional new.",Automotive,Accessories,Acosta PLC,384.57,186.03,8.15,7x82x17,Red,Wood,127,TRUE,2025-03-10,2025-08-06,5baeaf7c-0254-4316-a4d8-69c14240a023,2.56,79
98b1f710-f0be-482c-9301-cf917de7f946,Virtual motivating open system Headphones,Wind property month treatment sometimes own establish. Build stand represent dog care politics in. Customer truth seat throw five. Specific crime exist quality Republican.,Electronics,Headphones,"Jimenez, Yu and Torres",349.32,177.25,10.91,9x91x73,Blue,Glass,713,TRUE,2025-02-21,2025-08-14,0f81cc69-cd33-43b6-a38e-762aed643440,3.54,535
fde05cab-5ded-4070-adae-0fcce9aabb6b,Front-line object-oriented support Jackets,"Budget career treat cold many specific wall.
World anyone field born writer structure probably likely. You fact perhaps computer. Key now pick.",Clothing,Jackets,Watson LLC,211.75,112.9,29.95,11x53x30,Blue,Wood,930,TRUE,2024-08-27,2025-07-27,7046ee19-22b2-49f1-a231-858579401773,1.37,431
1a6ddf51-ae7e-404e-a0f2-84f7cb6aed58,Persistent leadingedge info-mediaries Smartphones,"Program call best case. Happy agency almost democratic team seek give.
One use little poor nature. Will stage before really especially travel me.",Electronics,Smartphones,"Miller, Moore and Hernandez",707.38,323.73,33.48,33x17x90,Red,Leather,171,TRUE,2025-02-06,2025-07-22,26f4185e-9ca2-4db8-9734-a12b854e18aa,3.05,835
4b5fdc28-24a3-41bf-beed-70a029eaad0a,Multi-lateral 5thgeneration info-mediaries Hair Care,"News usually put civil you. Civil example three hotel west sense public. Heavy speech it begin have tonight weight.
His different yourself understand threat.",Beauty & Personal Care,Hair Care,Schneider-Chapman,86.5,39.52,10.44,74x55x59,White,Metal,218,TRUE,2024-12-04,2025-08-07,21fdf459-5d0d-455c-9ba2-5188f8045360,2.29,15
d289403b-ead5-4969-9229-2023be926e46,Versatile full-range concept Educational,"Right color amount our interview. Hand page mother heart.
Bar success where until always positive face. Performance tree develop board another girl suffer.",Toys & Games,Educational,Pittman Group,12.28,5.7,11.08,89x40x88,Yellow,Plastic,68,TRUE,2025-04-13,2025-07-23,e4fa1d74-ce23-4106-be1d-6445c8413def,2.64,785
b9c3bf20-6de9-4ea7-95a4-a854d3035cb3,Triple-buffered multi-tasking instruction set Parts,"Most memory full. Throughout worry population wear interview fly. Large she large north seven low card.
Place possible around shoulder. Defense morning something force middle.",Automotive,Parts,Olson-Brewer,574.34,366.07,46.12,77x26x37,White,Fabric,332,FALSE,2025-04-25,2025-08-17,9a4f6dad-28b6-4aad-ac48-5ebad16b2471,3.79,694
d2a8bcf5-818f-4cd4-9687-499ba6a0f63a,Seamless optimizing collaboration Appliances,"Commercial keep black theory rich rock. Which happy partner history fish soon nice magazine. Area data Congress none early baby range.
Eye southern event whole.",Home & Kitchen,Appliances,Garza-Arnold,95.91,60.28,34.41,90x66x13,Yellow,Plastic,623,TRUE,2025-02-19,2025-08-01,e6ab541d-1932-4fb2-8953-61afe9304738,2.8,523
8ceb3960-6ce1-4f84-8230-89a75ad48ffd,Phased didactic productivity Comics,Soon some language participant make including. Base administration hundred.,Books,Comics,Calhoun and Sons,31.44,21.9,11.71,83x20x44,Blue,Leather,438,TRUE,2024-10-09,2025-07-26,4b395827-0bb2-43ed-b614-30bd0c7bdabf,3.48,61
29d456f5-9eb8-432c-80bf-b35186874c68,Down-sized tangible infrastructure Appliances,"Them want among benefit seat. Two strategy seven throw. Safe not smile risk.
Situation trouble job. Too successful always wonder example figure bank.",Home & Kitchen,Appliances,Hess LLC,254.38,117.17,18.85,87x9x35,Orange,Leather,898,TRUE,2025-07-16,2025-08-04,fc3e0b4b-023f-4952-a0db-e1582c3558ea,2.11,659
3222776a-def3-4c6c-8ea3-b3f772a24cce,Right-sized human-resource functionalities Tablets,"Will relationship type. Too base million who. Trouble street enjoy modern.
Way pay wife ability they family why. Industry each hear dinner. Picture explain kind wall such which child.",Electronics,Tablets,"Floyd, Ford and Parker",1593.97,835.99,40.65,8x34x98,Yellow,Wood,248,TRUE,2025-07-28,2025-07-29,46c33a92-b6ef-4e47-92d5-c96f3109381f,1.22,939
915f0730-59a6-4e76-8133-211ecf3b9033,Enhanced multimedia synergy Non-Fiction,Action treatment past analysis street federal it. Recently trial individual. Serious join nothing all church society participant.,Books,Non-Fiction,"Cole, Cooper and Scott",32.36,16.65,16.15,61x85x5,White,Ceramic,503,TRUE,2025-02-15,2025-08-14,cbda6c2c-5db7-4d9d-a43e-5134b32f7dde,1.77,649
ddf9f22d-10b6-4d8f-9d38-e0c92ced76cd,User-friendly optimal data-warehouse Furniture,Training less Democrat visit since south should. Whether either safe place campaign technology.,Home & Kitchen,Furniture,Torres LLC,71.52,32.33,27.49,31x35x69,White,Glass,742,TRUE,2025-05-26,2025-08-01,c5878bd2-1edd-44bd-b4c6-eeea30fce345,1.66,202
1507c936-ae40-4276-8086-bc9ccf9a0499,Extended grid-enabled info-mediaries Children,Speak worry similar model white share staff. Provide field top chance accept skin determine. Natural both do player police available particularly too.,Books,Children,Bennett PLC,12.94,6.14,14.34,62x86x30,Green,Ceramic,800,TRUE,2025-02-09,2025-08-07,64b6d8f4-0b1f-4d9a-a122-7fe178ba95a8,4.8,368
d5a5ab2c-56f3-448a-8a7e-0edfb0e2677e,Ameliorated holistic intranet Outdoor,Building sort ask pretty. News begin air official enter determine along least. Catch add heart however eye. Poor pick network strong moment him culture.,Toys & Games,Outdoor,Riddle-Hill,41.88,22.3,25.31,99x60x24,Orange,Plastic,780,TRUE,2024-11-30,2025-07-30,afc8063d-5201-44cb-838a-7a92de1f480e,4.42,777
920dc84d-d412-4797-a603-1cc0fb76a60c,Optional uniform frame Winter Sports,"Determine some prove song room thousand example cup. Street road the as market.
Risk strategy traditional the green expect listen. Newspaper once major from someone.",Sports & Outdoors,Winter Sports,Knight Ltd,546.45,309.21,8.87,53x64x44,Orange,Wood,384,TRUE,2024-08-31,2025-08-06,3dd5726f-57a4-4eec-87c6-651829098e38,2.92,341
6234eebd-89e7-49ad-83e8-dfda443bf94e,Organic tertiary process improvement Decor,His campaign season organization support Democrat. Full drop upon strong allow public thus. Scene wall organization team consumer policy.,Home & Kitchen,Decor,Estrada LLC,105.9,71.47,0.31,69x98x97,Yellow,Glass,414,TRUE,2025-03-23,2025-07-30,cd777b09-d86b-4905-af1f-8fbbbc5f9cb0,4.76,993
e908dca8-928b-4a8d-b2a1-7c5a71da5e68,Open-source client-server frame Fragrance,Computer front fund often find network though little. Use discuss week this democratic to protect. Base argue glass start Mrs side yes former.,Beauty & Personal Care,Fragrance,"Ferguson, Bowen and Alvarez",75.98,45,29.46,57x9x20,Purple,Fabric,166,TRUE,2024-12-10,2025-07-28,5f65baae-8a6d-4b33-a0bc-419ef28b4f58,2.75,261
3e27ec86-30f8-4048-9211-396e65fdc165,Synchronized system-worthy leverage Health,Bill develop price so another operation. Already himself pattern billion value campaign. Finish talk how form technology fact inside.,Beauty & Personal Care,Health,Hall LLC,107.82,63.67,18.47,12x88x54,Purple,Leather,252,TRUE,2025-06-02,2025-07-26,1e82ef9b-d47d-48f8-9f3d-53fb69455526,1.14,832
fa0ba642-5210-4a6a-9cdf-cacf793425e6,Reactive fresh-thinking concept Skincare,"Process into government behavior receive artist key speech. Middle just possible fact eye fly even type.
About position site. Scene light fact possible fall information subject.",Beauty & Personal Care,Skincare,Johnson-Ball,106.13,63,13.14,63x92x23,Green,Metal,616,TRUE,2025-01-14,2025-08-10,8b3dede1-bf45-423b-82d8-03c093260ff9,3.65,165
efba2300-f6ae-42e9-8523-f695a12614b7,Optimized 6thgeneration info-mediaries Smartphones,Affect view Republican interview we inside. Important get suggest decide history within market tend. Ask public add sell employee.,Electronics,Smartphones,Schmidt PLC,1553.4,921.66,45.85,55x95x80,White,Fabric,931,TRUE,2024-10-05,2025-08-18,664c92de-cfc2-4cb5-8f7c-c43e091bf3cf,2.69,849
a0ea4823-b5d6-435c-89b9-771e090e5699,Extended tertiary service-desk Educational,Political live not media office detail subject black. Move themselves campaign including able summer western let. Lead season bill allow mind require. See call capital others beat campaign.,Toys & Games,Educational,Logan LLC,141.45,77.82,26.71,53x80x44,Purple,Ceramic,897,TRUE,2024-12-30,2025-08-19,46281fb0-e0cc-4c57-a5bd-baea9b77410a,4.48,111
6cf57919-e77a-4512-a751-cb87e190aa50,Fully-configurable mobile interface Makeup,"Behavior million camera join. Personal front himself other lay light. Edge really including movement than would.
Building six age cut I. Find or suffer which kid knowledge population.",Beauty & Personal Care,Makeup,"Ayers, Mullen and Ramirez",44.01,20.37,37.44,94x44x5,Red,Ceramic,503,TRUE,2024-09-03,2025-08-07,4ed0fdcb-0df6-4de5-8a40-a0e7270c5039,1.28,713
1ef2fcbf-53be-430f-9f56-dcf7cbcccf20,Centralized didactic throughput Electronic,"At financial program health nation production. Really people turn ready despite make.
Look man direction beautiful fund. Political million receive top policy.",Toys & Games,Electronic,Mcdowell Group,89.2,43.4,21.6,27x52x28,Red,Metal,498,TRUE,2025-04-21,2025-07-23,21c9bbc4-1016-4fd4-8eac-52f50a30e49a,4.79,461
4fb158cf-2e6f-4135-90dc-3001a65b25b5,Front-line real-time emulation Non-Fiction,"Key quite law find believe television. Edge one top see seven mind worry.
Design true every. Save friend sense consumer save box third cup.",Books,Non-Fiction,"Gibbs, Jimenez and Bullock",14.04,8.77,40.48,29x38x57,Orange,Leather,934,TRUE,2025-04-17,2025-08-12,37cebdbe-b656-4453-8e8f-1844085f3ade,4.47,170
493776a2-3305-4437-abfd-cfcd41cb0aca,Progressive neutral migration Dresses,"Table personal rise people these let. Local between them beautiful true own family attack.
Use open traditional. Son police number great. Much power talk. Way seven provide while hotel.",Clothing,Dresses,Robinson and Sons,39.43,17.25,3.31,8x79x35,Orange,Glass,688,TRUE,2025-07-10,2025-08-17,e0ff4507-dba5-4c26-aead-cfb92b26e623,1.04,272
11f86839-7de1-42f7-bc0b-f0a33c665236,Horizontal radical hub Tablets,Apply Republican piece now television audience. Music skill walk. Clearly responsibility local feeling fish miss interest.,Electronics,Tablets,"Lee, Suarez and Hansen",1588.95,655.53,10.63,5x53x82,Green,Glass,484,TRUE,2025-07-09,2025-08-17,e31b5a7b-e0ce-4320-b384-5f8debcf40f6,3.42,344
65f30980-82e1-481a-b9ab-fa4426b3693c,Reverse-engineered transitional hierarchy Hair Care,"Condition world anything mind. Officer amount answer single test evidence.
Democrat respond contain. Sometimes reveal design daughter stage. Find factor phone buy.",Beauty & Personal Care,Hair Care,Erickson Inc,149.92,96.71,47.06,90x56x53,Black,Wood,894,TRUE,2025-08-04,2025-08-13,84e10228-425d-4b72-8a79-7115941ce64c,1.4,467
46ce9ee4-79ca-44d0-8548-ad7e274c24d3,Visionary global adapter Action Figures,Instead bag century reach production risk ever. Staff performance information popular plan begin. Hot loss everybody machine writer first.,Toys & Games,Action Figures,Jackson Group,14.88,6.5,26.58,94x36x52,Orange,Fabric,702,TRUE,2025-03-31,2025-08-10,68ebd057-d12e-47c6-bb34-84945fda1d9e,2.9,423
32bfc3db-2488-4ae7-bc56-36312606deac,Vision-oriented cohesive support Fiction,"Front kind wrong face cultural. Detail nation may.
Would whose interest week street film.",Books,Fiction,Schmidt-Hartman,49.38,33.94,40.65,7x86x51,Black,Ceramic,753,TRUE,2024-12-08,2025-08-05,b0aed669-57c1-4ff6-842b-87b090d4c7ed,2.78,621
9cdadfd3-7fa1-4f0a-a52c-ee3096e76262,Polarized tertiary solution Care,Democrat oil end well explain adult. Born can community without have else catch. Hotel sell realize health set occur.,Automotive,Care,"Barton, Baldwin and Rhodes",595.28,379.9,17.48,65x89x94,White,Leather,394,TRUE,2025-02-01,2025-08-03,a3b8ff3c-2f29-4e36-9905-7a1a13da8f59,1.78,146
2e8394ba-2e66-4236-9d94-9aae3747b3e0,Customizable responsive knowledgebase Laptops,Our study partner owner price. Sense party data measure right. Land involve mention necessary someone miss so. Generation but language newspaper.,Electronics,Laptops,Thompson-Kerr,1020.95,435.05,41.63,75x64x26,Orange,Plastic,493,TRUE,2025-06-17,2025-08-19,30078dfe-ca79-41e6-ac5c-de8902635bff,1.96,216
f2f866e0-115a-430c-8821-cb3be039ac41,Up-sized grid-enabled approach Cookware,Less young child production its movement. Last key scientist know. Table which provide director own away yet.,Home & Kitchen,Cookware,Rodriguez-Herrera,61.68,43.05,1.56,46x54x40,Blue,Leather,263,TRUE,2025-06-17,2025-08-19,9d96a4b3-8d3f-4282-a606-459ba7a72053,4.81,686
ac7b9af7-28f8-4cb7-a705-801cd2336cce,Customizable reciprocal monitoring Jeans,"Ball center feeling hundred war will. Enough idea data nearly. She space produce model alone let need.
Meet Republican great simple society. Often speech tree.",Clothing,Jeans,Esparza LLC,277.98,164.03,24.65,93x47x33,White,Leather,351,TRUE,2025-04-16,2025-08-17,c9be9a3b-41b7-4016-8b02-d1c663e56ad8,3.87,753
85516f0b-0452-4c49-be82-8d049cf725ae,Object-based bandwidth-monitored structure Electronic,"Material truth painting know central claim recently. That her push series food.
Wear action market career simple. Task live information their.",Toys & Games,Electronic,"Sutton, Tapia and Diaz",193.59,102.81,11.75,38x19x42,White,Plastic,91,TRUE,2025-07-28,2025-08-06,c9c3b1fa-c9b6-4afc-a26f-055cb482d447,3.37,192
15f0e600-02eb-4e54-ba18-a8854706da08,Re-contextualized directional paradigm Shoes,"Term eight green job. Deep camera field win.
Evidence base perform similar off. Travel I outside decade. Draw bad its. Onto among actually scene purpose itself.",Clothing,Shoes,Mcdaniel PLC,119.81,78.6,47.71,78x99x5,Green,Plastic,604,TRUE,2025-06-23,2025-08-19,bd6debac-ad65-4916-9dd9-369d31d57f88,4.39,433
a44a040f-da6f-4f72-9415-8f9946d17cd8,Focused multi-tasking circuit Hair Care,"Finish nation threat source on. Threat however measure which doctor sit cost expert.
Avoid grow fly ten. Very season number change impact enjoy role. Season month inside enjoy very attack.",Beauty & Personal Care,Hair Care,Mcdaniel LLC,120.64,82.06,6.4,89x82x80,Blue,Plastic,404,TRUE,2024-11-25,2025-08-14,7bbf382a-49b3-40b4-96f3-1e5465e9efa2,4.41,323
8400685d-e35c-45cb-b164-bd0e3b186ef5,Persevering fault-tolerant moderator Appliances,"From herself different. Street hotel according. Evening hospital blue action best.
Apply house heart heavy student suffer. Ahead give again memory guess head.",Home & Kitchen,Appliances,"Reilly, Hughes and Bradford",420.24,231.11,22.84,81x41x23,Black,Fabric,327,TRUE,2025-04-06,2025-07-27,ef57acbb-7535-4d0a-9dd3-0327e2b731fe,4.96,126
380b6824-0dd1-4e3d-9aa3-399cfd980a7c,Assimilated client-driven knowledgebase Winter Sports,"Market training shoulder final economy. Collection beyond spend ok candidate. Seven card machine court plan need.
Account town Mr best enjoy. Economic move should actually.",Sports & Outdoors,Winter Sports,"Barrett, Cook and Spencer",488.72,316.99,24.8,95x53x12,Yellow,Metal,847,TRUE,2024-08-31,2025-07-23,cb215aa3-3657-491f-8d54-7d10c4c77214,4.39,956
28a928f3-cb12-45cd-8a0d-401a8004dff3,Universal high-level open architecture Fiction,Tv record Democrat break light head. Tree table especially. Would second will law blood player which.,Books,Fiction,"Wheeler, King and Gibson",46.54,29.45,42.85,98x55x43,Red,Plastic,561,TRUE,2024-09-01,2025-07-21,f34804d6-45e2-4b20-823e-842c3acc41f9,2.69,484
857f3dac-5f43-4b80-a71a-3e428204f7c2,Open-source high-level instruction set Fragrance,Hospital movie gun task finish forward. Detail use many item page threat.,Beauty & Personal Care,Fragrance,"Good, Reed and Wilson",61.7,34.45,14.22,94x29x94,Purple,Plastic,134,TRUE,2024-09-30,2025-08-11,f67a500c-81d3-4dd8-ab50-f1762f690bf1,4.17,886
86103142-258b-4684-8c87-87e13d0129ee,Adaptive cohesive matrix Headphones,Little father lead store small. Color compare show threat section lot herself. Recognize test newspaper thing get national program mission.,Electronics,Headphones,"Woods, Andrews and Barnes",942.19,423.15,6.96,94x66x42,Red,Metal,223,TRUE,2025-06-04,2025-08-13,834d0e25-edc5-4281-b0be-0254d6bf6567,1.78,666
fa3f1f3f-54bb-4e51-9c4b-bfac8c7c02e3,Monitored incremental Graphical User Interface Headphones,"Operation special area by together scientist energy. Buy media others end finish one. Face hard can when.
Natural accept while suddenly beautiful. Answer story property edge travel fight foot.",Electronics,Headphones,Perez-Alvarez,1465.62,839.37,33.95,23x53x59,Red,Plastic,98,TRUE,2025-08-01,2025-08-15,c8097fcd-f4c8-41f2-a273-80a40af99316,2.9,967
be84a264-7173-45d2-8b10-1bf6b87b0cb7,Future-proofed 24hour success Smartphones,Cut author man attention. Accept born hear politics prevent federal general find. Better old real grow mother country. Tax himself already the company hour risk.,Electronics,Smartphones,Bryant Inc,1961.54,1167.17,29.71,24x85x97,Purple,Metal,34,TRUE,2025-06-20,2025-08-05,0572dc27-36cb-47a8-afee-6137b9b97c29,2.59,309
71e4f469-ce01-438e-b88b-1d88cab31821,Up-sized human-resource focus group Decor,"About against according public energy require. Purpose pass memory stuff.
Decision agreement manage station dream. Space lead coach site. Strategy party food energy debate.",Home & Kitchen,Decor,Bridges-Davis,390.17,272.08,33.57,16x64x88,Purple,Wood,647,TRUE,2025-05-08,2025-08-06,4b7804ce-66ad-4cc1-839d-9288123266fc,2.47,122
504ab0a9-7471-4048-9f1f-7bc35e37e989,Seamless optimizing Internet solution T-Shirts,"Inside plant station resource. No religious choose effort action fire election recognize.
Fact social part take red its. Financial any political seven recently under.",Clothing,T-Shirts,"Turner, Liu and Hart",49.78,29.49,45.43,33x7x80,Orange,Wood,710,TRUE,2024-10-22,2025-07-28,0e1b975a-5d72-4d72-a460-820d75db2343,4.18,185
e4a424b5-c981-40c2-a714-5869d91c8301,Inverse asymmetric project Outdoor,Test focus others performance learn. Hand bill method since message thought. Yet cut could make interest significant.,Toys & Games,Outdoor,"Lewis, Mcguire and Roberts",199.99,122.16,14.99,21x17x46,White,Leather,930,TRUE,2025-06-16,2025-08-06,aa3af4d3-dac4-4cc9-8c3c-1d574cf50397,3.15,415
d4f577f9-d54c-4c45-9cc5-e0b6fb722fe9,Versatile zero tolerance knowledgebase Cameras,"Media Republican discuss interesting minute customer really. Character test Democrat perhaps court game.
Common ask as cultural world smile. Watch again skill well rich policy.",Electronics,Cameras,Fuentes and Sons,1134.32,636.27,40.63,67x13x71,White,Ceramic,771,TRUE,2024-10-27,2025-07-25,ce21e6f6-e8ca-4b42-b057-c3b30851723f,3.63,120
824393d4-a376-45a2-bf24-237c4c2c4835,Universal client-driven database Storage,Which blood benefit spend others difference. Check great else energy call. Important discover card season. Box enough data little.,Home & Kitchen,Storage,"Parks, Lee and Kelly",350.66,140.82,22.42,45x20x10,Red,Fabric,211,TRUE,2024-12-01,2025-08-10,9200c047-4cd0-4063-83ed-68c82c904496,1.35,262
1be5889d-9632-428b-8355-7ca4395f260d,Seamless systemic analyzer Smartphones,Response state none could along. Know nothing easy customer nature government.,Electronics,Smartphones,Hurley-Esparza,1960.86,1082.09,18.24,74x26x59,Black,Metal,307,TRUE,2025-03-28,2025-08-17,91569631-b944-4b0c-8fd4-9934940d715c,4.78,926
84ccca6d-a2c0-4ac1-8ba6-5a6379190ca7,Robust non-volatile data-warehouse Winter Sports,Your your but thus. Face wide treat least home community white. Out product already eye.,Sports & Outdoors,Winter Sports,"Adams, Jones and Cruz",456.02,261.35,34.79,71x50x82,Blue,Leather,101,TRUE,2025-08-08,2025-07-24,1b3619cb-f4b1-418d-8065-e19908339897,1.18,37
